filename,question,options,answer,category,id
BNATURE_1088.jpg,"ছবিতে একটি সেলাই প্রশিক্ষণ কেন্দ্র দেখা যাচ্ছে, যেখানে শিক্ষার্থীরা সেলাই শেখছে। বাংলাদেশে সাধারণত কোন ধরনের প্রতিষ্ঠান বা প্রশিক্ষণ কেন্দ্রগুলোতে এই ধরনের কর্মশালা আয়োজন করা হয়?","['সরকারি স্কুল', 'মাদ্রাসা', 'সেলাই প্রশিক্ষণ কেন্দ্র', 'কমিউনিটি ক্লিনিক']",সেলাই প্রশিক্ষণ কেন্দ্র,Social Life,P7BN1088
BNATURE_1089.jpg,"ছবিতে কিছু ছাত্র ইট বাঁধার কাজ শেখছে। বাংলাদেশে, এই ধরনের কারিগরি শিক্ষা সাধারণত কোথায় প্রদান করা হয়?","['স্কুল', 'মাদ্রাসা', 'বিশ্ববিদ্যালয়', 'কারিগরি কলেজ']",কারিগরি কলেজ,Social Life,P7BN1089
BNATURE_1092.jpg,"ছবিতে কিছু মহিলা হাতে ঝুড়ি নিয়ে চলাচল করছে, যা সাধারণত কোন ধরনের কাজের অংশ হিসেবে দেখা যায়?","['বাণিজ্যিক পরিবহন', 'সাংস্কৃতিক অনুষ্ঠান', 'শিক্ষামূলক কার্যক্রম', 'চা পাতা সংগ্রহ']",চা পাতা সংগ্রহ,Social Life,P7BN1092
BNATURE_1093.jpg,ছবিতে একটি ছোট মেয়ে বাংলাদেশের জাতীয় পতাকা ও স্লোগান পরিধান করে সংসদ ভবনের সামনে দাঁড়িয়ে আছে। বাংলাদেশের কোন দিবস সাধারণত এমন দৃশ্য পরিলক্ষিত হয়?,"['স্বাধীনতা দিবস', 'বিজয় দিবস', 'ভাষা দিবস', 'জাতীয় দিবস']",বিজয় দিবস,Cultural Festivals,P7BN1093
BNATURE_1095.jpg,"ছবিতে একটি যাত্রীবাহী নৌকা দেখা যাচ্ছে, যেখানে লোকজন উঠানামা করছে। বাংলাদেশে, সাধারণত কোথায় এমন নৌকাগুলি ব্যবহার করা হয়?","['সমুদ্র উপকূল', 'নদী ও জলপথ', 'হাওর এলাকা', 'শহুরে পরিবহন']",নদী ও জলপথ,Arts & History,P7BN1095
BNATURE_1099.jpg,"ছবিতে একটি ইটভাটার দৃশ্য দেখা যাচ্ছে, যেখানে ইট পোড়ানোর জন্য ধোঁয়া উড়ছে। বাংলাদেশে, সাধারণত কোথায় এই ধরনের ইটভাটা পাওয়া যায়?","['শহুরে এলাকায়', 'গ্রামীণ অঞ্চলে', 'বন্দর এলাকায়', 'পাহাড়ি অঞ্চলে']",গ্রামীণ অঞ্চলে,Nature,P7BN1099
BNATURE_11.jpg,"ছবিতে একটি মহিলা শাক-সবজি তুলছে। বাংলাদেশে, কৃষির কোন ক্ষেত্রে সাধারণত এ ধরনের ফসল ফলানো হয়?","['ধান চাষ', 'শাকসবজি চাষ', 'ফলমূল চাষ', 'গবাদি পশু পালন']",শাকসবজি চাষ,Food,P7BN11
BNATURE_1101.jpg,"ছবিতে একটি দোকানে কিছু লোক বসে টিভি বা অন্যান্য বিনোদন উপকরণ দেখছেন। বাংলাদেশে, এই ধরনের দৃশ্য সাধারণত কোথায় দেখা যায়?","['শপিং মল', 'গ্রামীণ দোকান', 'সেলুন', 'সিনেমা হল']",গ্রামীণ দোকান,Social Life,P7BN1101
BNATURE_1104.jpg,ছবিতে একটি নৌকার মাঝি শান্তভাবে বসে আছেন এবং তার নৌকা মালপত্র দিয়ে পূর্ণ। এই দৃশ্যে মূলত কী বিষয় ফুটে উঠছে?,"['নদী পরিবহন', 'গ্রামীণ জীবনের অঙ্গ', 'মালপত্র পরিবহন', 'প্রকৃতি ও জীবনযাত্রা']",প্রকৃতি ও জীবনযাত্রা,Social Life,P7BN1104
BNATURE_1105.jpg,ছবিতে কৃষকদের কাজ করার দৃশ্য এবং ফসলের মাঠ দেখা যাচ্ছে। এই ছবির মাধ্যমে বাংলাদেশের কোন মূল বিষয় ফুটে উঠছে?,"['কৃষির গুরুত্ব', 'জলাভূমির ব্যবহার', 'কৃষিকাজ ও পরিবেশ', 'গ্রামীণ জীবনযাত্রা']",গ্রামীণ জীবনযাত্রা,Nature,P7BN1105
BNATURE_1107.jpg,"ছবিতে একটি দোকানে একজন ব্যক্তি পণ্য কিনছেন। বাংলাদেশে, এই ধরনের দোকানগুলি সাধারণত কোথায় পরিলক্ষিত হয়?","['শপিং মল', 'গ্রামীণ দোকান', 'সুপারমার্কেট', 'বাজারে']",গ্রামীণ দোকান,Social Life,P7BN1107
BNATURE_1109.jpg,"ছবিতে কিছু শিল্পী লোকসংগীত পরিবেশন করছেন। বাংলাদেশে, এই ধরনের সংগীত অনুষ্ঠান সাধারণত কোথায় অনুষ্ঠিত হয়?","['নাট্যশালা', 'সাংস্কৃতিক কেন্দ্র', 'ধর্মীয় অনুষ্ঠান', 'সঙ্গীত উৎসব']",সঙ্গীত উৎসব,Cultural Festivals,P7BN1109
BNATURE_111.jpg,ছবিতে একটি ফসলি মাঠ এবং খেজুর গাছ দেখা যাচ্ছে। বাংলাদেশের কোন অঞ্চলে এই ধরনের দৃশ্য বেশি পরিলক্ষিত হয়?,"['গ্রামীণ অঞ্চল', 'শহুরে এলাক', 'পাহাড়ি অঞ্চল', 'সমুদ্র উপকূল']",গ্রামীণ অঞ্চল,Nature,P7BN111
BNATURE_1112.jpg,"ছবিতে শহরের রাস্তায় রিকশা চলাচল করছে। বাংলাদেশে, সাধারণত কোথায় এই ধরনের রিকশা বেশি দেখা যায়?","['শহুরে এলাকায়', 'গ্রামীণ অঞ্চল', 'পাহাড়ি এলাকা', 'সমুদ্র উপকূল']",শহুরে এলাকায়,Nature,P7BN1112
BNATURE_1116.jpg,"ছবিতে কিছু মিষ্টি রয়েছে, যা বাংলাদেশে জনপ্রিয়। এই ধরনের মিষ্টি সাধারণত কোথায় দেখা যায়?","['রেস্টুরেন্ট', 'মিষ্টান্ন দোকান', 'বাজারে', 'হোটেল']",মিষ্টান্ন দোকান,Food,P7BN1116
BNATURE_1119.jpg,"ছবিতে কিছু শিশু নির্মাণ কাজে অংশ নিচ্ছে। বাংলাদেশে, শিশুদের এই ধরনের কাজ করার দৃশ্য সাধারণত কোথায় দেখা যায়?","['স্কুলে', 'নির্মাণ শিল্প', 'কৃষি খামারে', 'বাজারে']",নির্মাণ শিল্প,Social Life,P7BN1119
BNATURE_1121.jpg,"ছবিতে ধানক্ষেত এবং সেচের ব্যবস্থা দেখা যাচ্ছে। বাংলাদেশে, সাধারণত কোন ধরনের জমিতে এই ধরনের ধান চাষ করা হয়?","['মরুভূমি', 'সেচভিত্তিক ফসলি জমি', 'পাহাড়ি অঞ্চল', 'বাণিজ্যিক ক্ষেত']",সেচভিত্তিক ফসলি জমি,Nature,P7BN1121
BNATURE_1122.jpg,"ছবিতে হলুদ ফুলের ক্ষেত দেখা যাচ্ছে। বাংলাদেশে, এই ধরনের ক্ষেত সাধারণত কোন ফসলের জন্য পরিচিত?","['ধান', 'সরিষা', 'গম', 'আখ']",সরিষা,Nature,P7BN1122
BNATURE_1123.jpg,ছবিতে চিহ্নিত এলাকাটি কোন দেশের অবস্থান?,"['ভারত', 'বাংলাদেশ', 'পাকিস্তান', 'শ্রীলঙ্কা']",বাংলাদেশ,Incidents,P7BN1123
BNATURE_1124.jpg,ছবিতে একটি নৌকা শান্ত জলাশয়ে চলাচল করছে। বাংলাদেশের কোন অঞ্চলে সাধারণত এই ধরনের নৌকা এবং পরিবেশ দেখা যায়?,"['সমুদ্র উপকূল', 'নদী বা হাওর এলাকায়', 'পাহাড়ি এলাকায়', 'শহুরে পরিবহন']",নদী বা হাওর এলাকায়,Nature,P7BN1124
BNATURE_1125.jpg,"ছবিতে সমুদ্র উপকুলে  শুকানো গাছ এবং মরত শিকড় দেখা যাচ্ছে, যা সাধারণত কোন ধরনের পরিবেশগত পরিবর্তনের ইঙ্গিত দেয়?","['নদী ভাঙন', 'বন্যা বা ভূমি ক্ষয়', 'ঝড় বা সাইক্লোন', 'ভূমিধস']",ঝড় বা সাইক্লোন,Nature,P7BN1125
